id,canonical_food_id,cultivar_name,synonyms,structured_seasons,nutrition_override,notes,created_at,updated_at
196,1551,Fantasio,,"{""available"":[7,8,9]}",,"Tomate ronde rouge, résistante, productive, saveur équilibrée",2025-10-03 14:05:46.466433+00,2025-10-03 14:05:46.466433+00
197,1551,Ferline,,"{""available"":[7,8,9]}",,"Tomate rouge résistante au mildiou, chair ferme et juteuse",2025-10-03 14:05:46.466433+00,2025-10-03 14:05:46.466433+00
198,1551,Estiva,,"{""available"":[7,8,9]}",,"Tomate ronde rouge, chair ferme, bonne conservation",2025-10-03 14:05:46.466433+00,2025-10-03 14:05:46.466433+00
199,1551,Berner Rose,,"{""available"":[7,8,9]}",,"Tomate rose suisse, chair fondante, saveur douce",2025-10-03 14:05:46.466433+00,2025-10-03 14:05:46.466433+00
200,1551,Mountain Merit,,"{""available"":[7,8,9]}",,"Tomate rouge résistante au mildiou, productive, chair ferme",2025-10-03 14:05:46.466433+00,2025-10-03 14:05:46.466433+00
201,1551,Defiant,,"{""available"":[7,8,9]}",,"Tomate rouge résistante aux maladies, grosse, très productive",2025-10-03 14:05:46.466433+00,2025-10-03 14:05:46.466433+00
202,1302,Franceline,,,,"Chair ferme rouge, très précoce, excellente en salade et vapeur",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
203,1302,Chérie,,,,"Chair ferme jaune, précoce, texture fine, idéale en salade",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
204,1302,Belle de Fontenay,,,,"Variété ancienne allongée, chair ferme jaune, goût fin de noisette",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
205,1302,BF 15,"[""Belle de Fontenay 15""]",,,"Amélioration de Belle de Fontenay, chair ferme, productive",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
206,1302,Nicola,,,,"Chair ferme jaune, allongée, bonne tenue à la cuisson",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
207,1302,Annabelle,,,,"Chair ferme jaune, très précoce, excellente en salade",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
208,1302,Juliette,,,,"Chair ferme jaune, précoce, forme allongée régulière",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
209,1302,Bernadette,,,,"Chair ferme jaune pâle, tardive, excellente conservation",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
210,1302,Allians,,,,"Chair ferme jaune, résistante aux maladies, polyvalente",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
211,1302,Pompadour,"[""Pompadour Label Rouge""]",,,"Chair ferme jaune, allongée, texture fondante, Label Rouge",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
212,1302,Corne de Gatte,"[""Corne de Gâte""]",,,"Variété ancienne corne, chair ferme jaune, goût exceptionnel",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
213,1302,Linzer Delikatess,,,,"Chair ferme jaune, forme ronde, goût fin et crémeux",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
214,1302,Francine,,,,"Chair ferme jaune, précoce, bonne résistance aux maladies",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
215,1302,Stella,,,,"Chair ferme jaune, allongée, tenue parfaite à la cuisson",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
216,1302,Rosa,,,,"Peau et chair rosées, ferme, texture crémeuse",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
217,1302,Anoé,,,,"Chair ferme jaune, allongée, très productive",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
218,1302,Princess,,,,"Chair ferme jaune pâle, précoce, saveur douce",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
219,1302,Ditta,,,,"Chair ferme jaune foncé, tardive, excellente qualité culinaire",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
220,1302,Lady Christl,"[""Lady Cristl""]",,,"Chair ferme jaune, très précoce, primeur, peau fine",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
221,1302,Noémie,,,,"Chair ferme jaune, demi-précoce, polyvalente",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
222,1302,Maïwen,,,,"Chair ferme jaune, allongée, résistante au mildiou",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
223,1302,Cheyenne,,,,"Chair ferme jaune, forme allongée, bonne conservation",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
224,1302,Jazzy,,,,"Chair ferme jaune, ronde, bonne tenue, saveur douce",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
225,1302,Vitabella,,,,"Chair ferme jaune vif, forme ovale, goût prononcé",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
226,1302,Laurette,,,,"Chair ferme jaune, précoce, texture fine et crémeuse",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
227,1302,Désirée,,,,"Peau rouge, chair jaune farineuse, polyvalente, très productive",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
228,1302,Caesar,,,,"Chair jaune polyvalente, bonne au four et en purée",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
229,1302,Manon,,,,"Chair jaune polyvalente, forme ronde, saveur douce",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
230,1302,Victoria,,,,"Chair jaune farineuse, polyvalente, bonne résistance",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
231,1302,Spunta,,,,"Chair jaune polyvalente, allongée, très productive",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
232,1302,Monalisa,,,,"Chair jaune polyvalente, forme ovale, excellente qualité",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
233,1302,King Edward,,,,"Variété anglaise, chair crème farineuse, excellente au four",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
234,1302,Marabel,,,,"Chair jaune polyvalente, précoce, saveur douce",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
235,1302,Russet Burbank,"[""Idaho""]",,,"Chair blanche farineuse, allongée, idéale pour frites",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
236,1302,Yukon Gold,,,,"Chair jaune dorée, texture crémeuse, polyvalente",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
237,1302,Samba,,,,"Peau rouge, chair jaune farineuse, idéale en purée",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
238,1302,Melody,,,,"Chair jaune polyvalente, résistante au mildiou",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
239,1302,Artemis,,,,"Chair jaune polyvalente, forme oblongue, productive",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
240,1302,Agria,,,,"Chair jaune farineuse, allongée, excellente pour frites",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
241,1302,Markies,,,,"Chair jaune farineuse, idéale pour frites et chips",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
242,1302,Innovator,,,,"Chair jaune farineuse, longue conservation, frites de qualité",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
243,1302,Marfona,,,,"Chair jaune polyvalente, forme ronde, bonne tenue",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
244,1302,Sifra,,,,"Chair jaune farineuse, tardive, excellente en purée",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
245,1302,Éden,,,,"Chair jaune farineuse, précoce, texture fondante",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
246,1302,Desiree,,,,"Peau rouge, chair jaune, polyvalente, très cultivée",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
247,1302,Kerpondy,,,,"Chair jaune farineuse, tardive, excellente pour industrie",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
248,1302,Mondial,,,,"Chair jaune farineuse, forme ronde, bonne conservation",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
249,1302,Apache,,,,"Chair jaune farineuse, résistante nématodes, frites et purée",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
250,1302,Claudine,,,,"Chair jaune polyvalente, précoce, saveur agréable",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
251,1302,Majestic,,,,"Chair blanche farineuse, forme oblongue, très productive",2025-10-03 14:07:14.607391+00,2025-10-03 14:07:14.607391+00
252,1301,Jaune Obtuse du Doubs,,,"{""color"":""jaune"",""carotenoids"":{""note"":""Riche en lutéine""}}","Carotte jaune courte, chair tendre, saveur douce et sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
253,1301,Dragon,,,"{""color"":""violet extérieur, orange intérieur"",""anthocyanins"":{""note"":""Riche en anthocyanes""}}","Carotte violette à cœur orange, croquante, légèrement épicée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
254,1301,Cosmic Purple,,,"{""color"":""violet"",""anthocyanins"":{""note"":""Très riche en anthocyanes""}}","Carotte violette intense, chair orange-violet, saveur sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
255,1301,Blanche de Kuttigen,,,"{""color"":""blanc""}","Carotte blanche suisse, chair tendre, saveur douce et légèrement anisée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
256,1301,Oxheart,"[""Guérande""]",,,"Carotte courte et large en forme de cœur, chair tendre, adaptée sols lourds",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
257,1301,Rainbow Mix,"[""Arc-en-ciel""]",,"{""color"":""multicolore""}","Mélange de carottes colorées : orange, jaune, rouge, violet, blanc",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
258,1301,Amsterdam,"[""Amsterdam Forcing""]",,,"Carotte courte précoce, cylindrique, chair tendre et sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
259,1301,Berlicum,,,,"Carotte demi-longue, cylindrique, chair ferme et croquante",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
260,1301,Purple Sun,,,"{""color"":""violet foncé"",""anthocyanins"":{""note"":""Riche en anthocyanes""}}","Carotte violette foncée uniforme, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
261,1301,Snow White,,,"{""color"":""blanc""}","Carotte blanche, chair croquante, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
262,1301,Solar Yellow,,,"{""color"":""jaune vif"",""carotenoids"":{""note"":""Riche en lutéine""}}","Carotte jaune vif, chair tendre, saveur légèrement sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
263,1301,Rothild,,,,"Carotte orange foncé, conique, chair très sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
264,1301,Flyaway,,,,"Carotte orange résistante à la mouche, chair tendre",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
265,1301,Autumn King,"[""Colmar""]",,,"Carotte longue tardive, grosse, chair ferme, excellente conservation",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
266,1301,Danvers,"[""Danvers Half Long""]",,,"Carotte américaine conique, chair ferme et sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
267,1304,Crapaudine,,,"{""color"":""noir""}","Betterave ancienne noire allongée, peau rugueuse, chair rouge foncé très sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
268,1304,Chioggia,"[""Betterave de Chioggia"",""Candy Stripe""]",,"{""color"":""cercles rouge et blanc""}","Betterave italienne rayée rouge-blanc, chair douce, se mange crue",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
269,1304,Golden,"[""Burpee's Golden""]",,"{""color"":""jaune doré""}","Betterave jaune dorée, chair jaune, saveur douce, ne tache pas",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
270,1304,Detroit,"[""Detroit Dark Red""]",,,"Betterave ronde rouge foncé, chair tendre et sucrée, très productive",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
271,1304,Cylindra,"[""Formanova""]",,,"Betterave cylindrique allongée, chair rouge uniforme, idéale en tranches",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
272,1304,Albina Vereduna,"[""Blanche""]",,"{""color"":""blanc""}","Betterave blanche, chair blanche, saveur très douce, ne tache pas",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
273,1304,Bull's Blood,"[""Sang de Taureau""]",,,"Betterave rouge foncé, feuilles pourpres comestibles, chair intense",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
274,1304,Egyptienne,"[""Egyptian Turnip Rooted""]",,,"Betterave plate ancienne, rouge foncé, chair tendre et sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
275,1304,Red Ace,,,,"Betterave ronde rouge hybride, chair uniforme, excellente qualité",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
276,1304,Touchstone Gold,,,"{""color"":""jaune orangé""}","Betterave jaune-orange, chair tendre, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
277,1304,Pablo,,,,"Betterave ronde rouge hybride, résistante, chair tendre",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
278,1304,Boldor,,,"{""color"":""jaune""}","Betterave jaune, ronde, chair jaune vif, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
279,1304,Action,,,,"Betterave rouge ronde, précoce, chair tendre",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
280,1304,Moulin Rouge,,,,"Betterave rouge allongée, chair rouge intense, très sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
281,1304,Wodan,,,,"Betterave cylindrique rouge, chair uniforme, bonne conservation",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
282,1305,Flamboyant,"[""Flamino""]",,,"Radis rond rouge vif, chair blanche croquante, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
283,1305,Glaçon,"[""White Icicle""]",,,"Radis blanc allongé, chair croquante et juteuse, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
284,1305,National,"[""National 2""]",,,"Radis demi-long rouge-blanc, chair ferme, saveur prononcée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
285,1305,Rond Écarlate,"[""Saxa""]",,,"Radis rond rouge précoce, chair blanche croquante",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
286,1305,Cherry Belle,,,,"Radis rond rouge cerise, chair blanche douce, très précoce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
287,1305,French Breakfast,"[""Petit Déjeuner Français""]",,,"Radis allongé rouge à bout blanc, chair croquante et douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
288,1305,Watermelon Radish,"[""Radis Pastèque"",""Red Meat""]",,"{""color"":""vert extérieur, rose intérieur""}","Radis rond vert-blanc, chair rose vif, saveur douce, se mange cru",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
289,1305,Black Spanish,"[""Noir Gros Long d'Hiver""]",,"{""color"":""noir""}","Gros radis d'hiver noir, chair blanche ferme, saveur piquante",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
290,1305,Daikon,"[""Radis Blanc du Japon""]",,,"Grand radis blanc japonais, chair croquante, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
291,1305,Easter Egg,"[""Œuf de Pâques""]",,"{""color"":""multicolore""}","Mélange de radis ronds colorés : rouge, rose, violet, blanc",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
292,1303,Boule d'Or,"[""Golden Ball""]",,"{""color"":""jaune""}","Navet jaune doré rond, chair jaune tendre, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
293,1303,Milan Rouge,"[""Milan Red Top""]",,,"Navet plat violet-blanc, chair blanche tendre, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
294,1303,Boule de Neige,"[""Snowball""]",,,"Navet rond blanc pur, chair blanche tendre et juteuse",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
295,1303,Purple Top,"[""Purple Top White Globe""]",,,"Navet rond violet-blanc, chair blanche ferme, saveur prononcée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
296,1303,Scarlet Ball,,,,"Navet rond rouge écarlate, chair blanche, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
297,1303,Tokyo Cross,,,,"Navet japonais blanc, précoce, chair très tendre",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
298,1303,White Egg,"[""Blanc Œuf""]",,,"Navet blanc ovale, chair blanche tendre, saveur délicate",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
299,1303,Market Express,,,,"Navet blanc rond précoce, chair tendre, saveur douce",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
300,1303,Jaune Petrowski,,,"{""color"":""jaune""}","Navet plat jaune doré, chair jaune, saveur douce et sucrée",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
301,1303,Rave d'Auvergne,,,,"Navet violet tardif, chair blanche ferme, saveur rustique",2025-10-03 14:08:29.293091+00,2025-10-03 14:08:29.293091+00
302,1401,Appia,,,,"Laitue pommée verte, résistante à la chaleur, feuilles croquantes",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
303,1401,Justine,,,,"Laitue beurre blonde, feuilles tendres, résistante au froid",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
304,1401,Kinemontepas,,,,"Laitue batavia verte, très résistante à la montée, productive",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
305,1401,Gotte Jaune d'Or,,,,"Laitue jaune dorée ancienne, feuilles tendres et beurrées",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
306,1401,Merveille des Quatre Saisons,"[""Besson""]",,,"Laitue pommée rouge-brun, résistante au froid, saveur fine",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
307,1401,Grosse Blonde Paresseuse,,,,"Laitue blonde volumineuse, feuilles larges et tendres",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
308,1401,Rougette de Montpellier,,,,"Laitue pommée rouge, résistante à la chaleur, saveur douce",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
309,1401,Craquerelle du Midi,,,,"Laitue croquante du sud, résistante à la chaleur, texture ferme",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
310,1401,Reine de Mai,,,,"Laitue beurre précoce, feuilles tendres vert clair",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
311,1401,Sucrine,,,,"Petite laitue allongée croquante, feuilles sucrées",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
312,1401,Iceberg,"[""Crisphead""]",,,"Laitue très croquante en pomme serrée, excellente conservation",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
313,1401,Divina,,,,"Laitue batavia blonde résistante, feuilles croquantes",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
314,1401,Granada,,,,"Laitue batavia rouge, résistante aux maladies, très productive",2025-10-03 14:10:43.30813+00,2025-10-03 14:10:43.30813+00
